Mouse,Date,Trial Type,Neuron1,Neuron2,Angular Difference,Inhibitory Population,Normalization Index (NI) Neuron1,Normalization Index (NI) Neuron2,OSI Neuron1,OSI Neuron2,Exc-Exc Noise Correlation,Exc-Red Noise Correlation,Red-Red Noise Correlation
37L2,71024,Plaid,61,56,90.0,PV,0.1060585455038949,0.4181894579307797,0.1279109123044721,0.013640549116468,-0.0147216575349248,,
37L2,71024,Plaid,61,57,45.0,PV,0.1060585455038949,0.4883964137147781,0.1279109123044721,0.1439709804072972,-0.0414876631515678,,
37L2,71024,Plaid,61,58,90.0,PV,0.1060585455038949,0.159668019447843,0.1279109123044721,0.3186098171770302,-0.0215599191400768,,
37L2,71024,Plaid,61,59,45.0,PV,0.1060585455038949,0.6220930881999315,0.1279109123044721,0.5841361301158733,-0.0636934046597969,,
37L2,71024,Plaid,61,60,67.5,PV,0.1060585455038949,0.377278856540418,0.1279109123044721,0.1427369904061947,-0.0027446005329582,,
37L2,71024,Plaid,61,62,22.5,PV,0.1060585455038949,0.5363095531127842,0.1279109123044721,0.2713116795943096,-0.0109528763345173,,
37L2,71024,Plaid,61,63,90.0,PV,0.1060585455038949,0.4184031531032785,0.1279109123044721,0.1275734472742185,-0.0558220895310343,,
37L2,71024,Plaid,61,64,45.0,PV,0.1060585455038949,0.5435093185027702,0.1279109123044721,0.1754783946687231,0.0707826476086316,,
37L2,71024,Plaid,61,65,67.5,PV,0.1060585455038949,0.2666732661340112,0.1279109123044721,0.2995426335189033,-0.0269803354807765,,
37L2,71024,Plaid,61,66,67.5,PV,0.1060585455038949,0.0813549160400187,0.1279109123044721,0.2591251307504551,0.0068992917102147,,
37L2,71024,Plaid,61,67,67.5,PV,0.1060585455038949,0.2516837091997648,0.1279109123044721,0.1180859279936617,-0.0185572608846919,,
37L2,71024,Plaid,61,68,0.0,PV,0.1060585455038949,0.1793081104309958,0.1279109123044721,0.2118088242824483,-0.0054067576600606,,
37L2,71024,Plaid,61,69,67.5,PV,0.1060585455038949,0.1182835983918947,0.1279109123044721,0.1272716232723903,-0.0454436734972975,,
37L2,71024,Plaid,61,70,90.0,PV,0.1060585455038949,0.3792095391291333,0.1279109123044721,0.2596625535148064,,0.0439116013884592,
37L2,71024,Plaid,61,71,67.5,PV,0.1060585455038949,0.3550040963078651,0.1279109123044721,0.082306560427193,-0.013231326459667,,
37L2,71024,Plaid,61,72,45.0,PV,0.1060585455038949,0.5011830398440326,0.1279109123044721,0.1374912627374284,0.0253373898264693,,
37L2,71024,Plaid,61,73,45.0,PV,0.1060585455038949,0.0256640803427511,0.1279109123044721,0.0584774410458365,-0.0250792107831004,,
37L2,71024,Plaid,61,74,45.0,PV,0.1060585455038949,0.380275957113973,0.1279109123044721,0.18990120827778,0.0424739312651275,,
37L2,71024,Plaid,61,75,90.0,PV,0.1060585455038949,0.7550897710906415,0.1279109123044721,0.5035217852970675,-0.0403916523090206,,
37L2,71024,Plaid,61,76,90.0,PV,0.1060585455038949,0.2825349650570777,0.1279109123044721,0.0732104617516377,-0.0150236468636906,,
37L2,71024,Plaid,61,77,67.5,PV,0.1060585455038949,0.5752889750334459,0.1279109123044721,0.4486293235179645,-0.0286842113864317,,
37L2,71024,Plaid,61,78,45.0,PV,0.1060585455038949,0.2898509959300957,0.1279109123044721,0.1662054321980763,0.0493578551559649,,
37L2,71024,Plaid,61,79,0.0,PV,0.1060585455038949,-0.418459125148173,0.1279109123044721,0.2639002611147616,0.0103856829426593,,
37L2,71024,Plaid,61,80,45.0,PV,0.1060585455038949,0.712032720849907,0.1279109123044721,0.2908882169928588,0.0356420468003065,,
37L2,71024,Plaid,61,81,45.0,PV,0.1060585455038949,0.6500686401570283,0.1279109123044721,0.5035288959987252,-0.0006012831238368,,
37L2,71024,Plaid,61,82,67.5,PV,0.1060585455038949,0.5347584206834382,0.1279109123044721,0.2694747945652895,-0.0002519610255874,,
37L2,71024,Plaid,61,83,45.0,PV,0.1060585455038949,0.2635873582334088,0.1279109123044721,0.1850060236620476,-0.0220931792272391,,
37L2,71024,Plaid,61,84,90.0,PV,0.1060585455038949,0.2281232660171984,0.1279109123044721,0.2517125775990944,,0.0506513377666217,
37L2,71024,Plaid,61,85,90.0,PV,0.1060585455038949,-0.2319389516399196,0.1279109123044721,0.4705633888970396,,0.0302612860286938,
37L2,71024,Plaid,61,86,90.0,PV,0.1060585455038949,0.4977506068875254,0.1279109123044721,0.1902053848895031,0.004983739748004,,
37L2,71024,Plaid,61,87,45.0,PV,0.1060585455038949,0.6240419099755359,0.1279109123044721,0.3764227350130431,,0.0019598144770652,
37L2,71024,Plaid,61,88,67.5,PV,0.1060585455038949,0.1938053870319185,0.1279109123044721,0.2650229392170232,-0.0156893257581765,,
37L2,71024,Plaid,61,89,67.5,PV,0.1060585455038949,0.4292202986720889,0.1279109123044721,0.1845379552173092,0.008962066580145,,
37L2,71024,Plaid,61,90,67.5,PV,0.1060585455038949,0.3595234807717765,0.1279109123044721,0.2598195243939945,0.0216970027799264,,
37L2,71024,Plaid,62,0,22.5,PV,0.5363095531127842,0.6156853669752509,0.2713116795943096,0.2021436006188814,-0.0320449224101619,,
37L2,71024,Plaid,62,1,67.5,PV,0.5363095531127842,-0.5671472029098837,0.2713116795943096,0.4125551715300431,-0.0105028331473216,,
37L2,71024,Plaid,62,2,90.0,PV,0.5363095531127842,0.4413116196273366,0.2713116795943096,0.2835009632888811,-0.003572504005206,,
37L2,71024,Plaid,62,3,90.0,PV,0.5363095531127842,0.6932195637380781,0.2713116795943096,0.6885240943923294,-0.0016010177270429,,
37L2,71024,Plaid,62,4,45.0,PV,0.5363095531127842,0.4205116961689382,0.2713116795943096,0.1542022940316945,0.0257689169125583,,
37L2,71024,Plaid,62,5,45.0,PV,0.5363095531127842,0.5236780044832735,0.2713116795943096,0.2347449698485748,-0.0026189515778249,,
37L2,71024,Plaid,62,6,112.5,PV,0.5363095531127842,0.4629318066383303,0.2713116795943096,0.1761188410764327,-0.0243779316165704,,
37L2,71024,Plaid,62,7,45.0,PV,0.5363095531127842,-0.4431246550251281,0.2713116795943096,0.4268228979843983,-0.0290574961436174,,
37L2,71024,Plaid,62,8,22.5,PV,0.5363095531127842,0.3202154060274778,0.2713116795943096,0.1411214131039943,-0.0624484205327844,,
37L2,71024,Plaid,62,9,112.5,PV,0.5363095531127842,0.4419502495738869,0.2713116795943096,0.1431523241452205,0.0247244785481125,,
37L2,71024,Plaid,62,10,112.5,PV,0.5363095531127842,0.621917073153038,0.2713116795943096,0.2840648490354137,0.0303179930240053,,
37L2,71024,Plaid,62,11,22.5,PV,0.5363095531127842,0.4073267369985839,0.2713116795943096,0.1515369664542137,-0.0354280966753679,,
37L2,71024,Plaid,62,12,112.5,PV,0.5363095531127842,0.7605426964468572,0.2713116795943096,0.4512170802505069,0.0408984324144562,,
37L2,71024,Plaid,62,13,45.0,PV,0.5363095531127842,0.5988021042703429,0.2713116795943096,0.4606208428674479,0.0278180750836769,,
37L2,71024,Plaid,62,14,45.0,PV,0.5363095531127842,0.8317015403356107,0.2713116795943096,0.6029836734146603,-0.0097562665326488,,
37L2,71024,Plaid,62,15,112.5,PV,0.5363095531127842,0.6261019584198774,0.2713116795943096,0.5034191825131644,-0.0041512114074264,,
37L2,71024,Plaid,62,16,112.5,PV,0.5363095531127842,0.3551614966918772,0.2713116795943096,0.1624419526644299,0.0047902918012377,,
37L2,71024,Plaid,62,17,112.5,PV,0.5363095531127842,0.6974837687773731,0.2713116795943096,0.6051869188188559,-0.0166895568378494,,
37L2,71024,Plaid,62,18,112.5,PV,0.5363095531127842,0.4856226881236931,0.2713116795943096,0.3074684864783202,0.0517705511422058,,
37L2,71024,Plaid,62,19,112.5,PV,0.5363095531127842,0.4655643542134721,0.2713116795943096,0.400408653622685,0.0150851803836194,,
37L2,71024,Plaid,62,20,45.0,PV,0.5363095531127842,0.5460446866249765,0.2713116795943096,0.2919397467949629,0.0309990256472488,,
37L2,71024,Plaid,62,21,45.0,PV,0.5363095531127842,0.0467665907068353,0.2713116795943096,0.1671608208373199,0.0100472144329775,,
37L2,71024,Plaid,62,22,90.0,PV,0.5363095531127842,0.5244315156876924,0.2713116795943096,0.2775324342468368,-0.0208380975888421,,
37L2,71024,Plaid,62,23,112.5,PV,0.5363095531127842,0.7861843096192059,0.2713116795943096,0.6057729898502164,0.0230841579830024,,
37L2,71024,Plaid,62,24,112.5,PV,0.5363095531127842,-0.4654738461715675,0.2713116795943096,0.1956530716332885,0.0144708655367808,,
37L2,71024,Plaid,62,25,112.5,PV,0.5363095531127842,-0.0448508091720097,0.2713116795943096,0.2522029954648542,-0.007344068933446,,
37L2,71024,Plaid,62,26,67.5,PV,0.5363095531127842,0.5408870004383627,0.2713116795943096,0.3484817868968012,-0.0143138565745945,,
37L2,71024,Plaid,62,27,67.5,PV,0.5363095531127842,0.5542631726249548,0.2713116795943096,0.4280418765646909,0.0183250666609368,,
37L2,71024,Plaid,62,28,45.0,PV,0.5363095531127842,0.2365986735031788,0.2713116795943096,0.1563897173842769,-0.0247709883963748,,
37L2,71024,Plaid,62,29,22.5,PV,0.5363095531127842,0.3925140403296851,0.2713116795943096,0.278025332687372,-0.0254120264829591,,
37L2,71024,Plaid,62,30,112.5,PV,0.5363095531127842,0.0582180500307133,0.2713116795943096,0.2802158186512061,-0.026578511272977,,
37L2,71024,Plaid,62,31,45.0,PV,0.5363095531127842,0.3213062033505806,0.2713116795943096,0.0852774388361357,-0.0214282375120918,,
37L2,71024,Plaid,62,32,112.5,PV,0.5363095531127842,0.2500792823532109,0.2713116795943096,0.2050925262396284,0.009640181761308,,
37L2,71024,Plaid,62,33,0.0,PV,0.5363095531127842,0.3651607064009418,0.2713116795943096,0.2155232759390118,-0.006478863598728,,
37L2,71024,Plaid,62,34,45.0,PV,0.5363095531127842,0.3489026196999635,0.2713116795943096,0.4183043825233929,0.0155399583488323,,
37L2,71024,Plaid,62,35,45.0,PV,0.5363095531127842,0.3270480496081384,0.2713116795943096,0.1797973304402097,-0.0040519768887951,,
37L2,71024,Plaid,62,36,45.0,PV,0.5363095531127842,0.1044114026819624,0.2713116795943096,0.1923330465882797,0.0116427135461685,,
37L2,71024,Plaid,62,37,112.5,PV,0.5363095531127842,0.476565894023695,0.2713116795943096,0.2960956262074259,0.0053246851951616,,
37L2,71024,Plaid,62,38,67.5,PV,0.5363095531127842,0.2805071733768255,0.2713116795943096,0.3656572083647055,-0.0218533153713089,,
37L2,71024,Plaid,62,39,112.5,PV,0.5363095531127842,0.0179649389134632,0.2713116795943096,0.0509618646190612,0.0120160095354049,,
37L2,71024,Plaid,62,40,112.5,PV,0.5363095531127842,0.2278204945979803,0.2713116795943096,0.3524322940725902,-0.0010118112318223,,
37L2,71024,Plaid,62,41,45.0,PV,0.5363095531127842,0.6248474167629483,0.2713116795943096,0.1341022120101217,-0.0355791085277433,,
37L2,71024,Plaid,62,42,22.5,PV,0.5363095531127842,0.5260101567275415,0.2713116795943096,0.0146601487360735,0.0062646331633621,,
37L2,71024,Plaid,62,43,90.0,PV,0.5363095531127842,0.3538716423243758,0.2713116795943096,0.1764079861816745,-0.0152653124215587,,
37L2,71024,Plaid,62,44,0.0,PV,0.5363095531127842,0.4121575978676587,0.2713116795943096,0.2204851247630578,-0.0135872996604618,,
37L2,71024,Plaid,62,45,112.5,PV,0.5363095531127842,-0.0524832856905075,0.2713116795943096,0.1383978298180337,-0.004353708983436,,
37L2,71024,Plaid,62,46,45.0,PV,0.5363095531127842,0.3883460457336773,0.2713116795943096,0.2339124829815651,0.0319510996566974,,
37L2,71024,Plaid,62,47,0.0,PV,0.5363095531127842,0.5270462902907884,0.2713116795943096,0.389247562598693,-0.0060551174062856,,
37L2,71024,Plaid,62,48,45.0,PV,0.5363095531127842,0.2846946823831445,0.2713116795943096,0.3036257382371747,0.0320987436868837,,
37L2,71024,Plaid,62,49,45.0,PV,0.5363095531127842,0.2186857153935394,0.2713116795943096,0.2367370599767895,0.0198454355215614,,
37L2,71024,Plaid,62,50,22.5,PV,0.5363095531127842,-0.2159802904665313,0.2713116795943096,0.2741652268201659,0.0149150186895242,,
37L2,71024,Plaid,62,51,45.0,PV,0.5363095531127842,0.4731553336661845,0.2713116795943096,0.1699298866145813,0.0174150978562852,,
37L2,71024,Plaid,62,52,67.5,PV,0.5363095531127842,0.3260581694781221,0.2713116795943096,0.1668859070302363,0.0157476921431387,,
37L2,71024,Plaid,62,53,45.0,PV,0.5363095531127842,0.5056666831892704,0.2713116795943096,0.2756649517353469,-0.0012190184596977,,
37L2,71024,Plaid,62,54,45.0,PV,0.5363095531127842,0.292918291429302,0.2713116795943096,0.2061495223393643,0.0016632737133358,,
37L2,71024,Plaid,62,55,112.5,PV,0.5363095531127842,0.5760970098301992,0.2713116795943096,0.1592210378590796,0.0133343658974519,,
37L2,71024,Plaid,62,56,112.5,PV,0.5363095531127842,0.4181894579307797,0.2713116795943096,0.013640549116468,-0.0130016160047246,,
37L2,71024,Plaid,62,57,67.5,PV,0.5363095531127842,0.4883964137147781,0.2713116795943096,0.1439709804072972,-0.0018058719977372,,
37L2,71024,Plaid,62,58,112.5,PV,0.5363095531127842,0.159668019447843,0.2713116795943096,0.3186098171770302,0.0200155160940036,,
37L2,71024,Plaid,62,59,22.5,PV,0.5363095531127842,0.6220930881999315,0.2713116795943096,0.5841361301158733,0.0015742740101293,,
37L2,71024,Plaid,62,60,45.0,PV,0.5363095531127842,0.377278856540418,0.2713116795943096,0.1427369904061947,0.0301132548551647,,
37L2,71024,Plaid,62,61,22.5,PV,0.5363095531127842,0.1060585455038949,0.2713116795943096,0.1279109123044721,-0.0109528763345173,,
37L2,71024,Plaid,62,63,112.5,PV,0.5363095531127842,0.4184031531032785,0.2713116795943096,0.1275734472742185,-0.0144650088064112,,
37L2,71024,Plaid,62,64,22.5,PV,0.5363095531127842,0.5435093185027702,0.2713116795943096,0.1754783946687231,-0.0125840748947465,,
37L2,71024,Plaid,62,65,45.0,PV,0.5363095531127842,0.2666732661340112,0.2713116795943096,0.2995426335189033,-0.0238454884217468,,
37L2,71024,Plaid,62,66,45.0,PV,0.5363095531127842,0.0813549160400187,0.2713116795943096,0.2591251307504551,0.0203326885663484,,
37L2,71024,Plaid,62,67,45.0,PV,0.5363095531127842,0.2516837091997648,0.2713116795943096,0.1180859279936617,-0.0048553526422602,,
37L2,71024,Plaid,62,68,22.5,PV,0.5363095531127842,0.1793081104309958,0.2713116795943096,0.2118088242824483,-0.0057828707890461,,
37L2,71024,Plaid,62,69,45.0,PV,0.5363095531127842,0.1182835983918947,0.2713116795943096,0.1272716232723903,-0.011197777560079,,
37L2,71024,Plaid,62,70,112.5,PV,0.5363095531127842,0.3792095391291333,0.2713116795943096,0.2596625535148064,,0.0039812945150963,
37L2,71024,Plaid,62,71,45.0,PV,0.5363095531127842,0.3550040963078651,0.2713116795943096,0.082306560427193,0.0112372857496048,,
37L2,71024,Plaid,62,72,22.5,PV,0.5363095531127842,0.5011830398440326,0.2713116795943096,0.1374912627374284,-0.0186176931795008,,
37L2,71024,Plaid,62,73,67.5,PV,0.5363095531127842,0.0256640803427511,0.2713116795943096,0.0584774410458365,0.0355076569926364,,
37L2,71024,Plaid,62,74,67.5,PV,0.5363095531127842,0.380275957113973,0.2713116795943096,0.18990120827778,0.0249203020780204,,
37L2,71024,Plaid,62,75,112.5,PV,0.5363095531127842,0.7550897710906415,0.2713116795943096,0.5035217852970675,0.0200997479825741,,
37L2,71024,Plaid,62,76,112.5,PV,0.5363095531127842,0.2825349650570777,0.2713116795943096,0.0732104617516377,-0.0101668032770441,,
37L2,71024,Plaid,62,77,45.0,PV,0.5363095531127842,0.5752889750334459,0.2713116795943096,0.4486293235179645,-0.0133056061003327,,
37L2,71024,Plaid,62,78,67.5,PV,0.5363095531127842,0.2898509959300957,0.2713116795943096,0.1662054321980763,0.0201955437146898,,
37L2,71024,Plaid,62,79,22.5,PV,0.5363095531127842,-0.418459125148173,0.2713116795943096,0.2639002611147616,0.0319871836261154,,
37L2,71024,Plaid,62,80,67.5,PV,0.5363095531127842,0.712032720849907,0.2713116795943096,0.2908882169928588,0.073159511734693,,
37L2,71024,Plaid,62,81,22.5,PV,0.5363095531127842,0.6500686401570283,0.2713116795943096,0.5035288959987252,-0.0081406467113552,,
37L2,71024,Plaid,62,82,45.0,PV,0.5363095531127842,0.5347584206834382,0.2713116795943096,0.2694747945652895,0.0010419252330091,,
37L2,71024,Plaid,62,83,22.5,PV,0.5363095531127842,0.2635873582334088,0.2713116795943096,0.1850060236620476,0.0304799328303449,,
37L2,71024,Plaid,62,84,112.5,PV,0.5363095531127842,0.2281232660171984,0.2713116795943096,0.2517125775990944,,0.0008872514503256,
37L2,71024,Plaid,62,85,112.5,PV,0.5363095531127842,-0.2319389516399196,0.2713116795943096,0.4705633888970396,,0.0442207602777921,
37L2,71024,Plaid,62,86,112.5,PV,0.5363095531127842,0.4977506068875254,0.2713116795943096,0.1902053848895031,0.0009691400605259,,
37L2,71024,Plaid,62,87,67.5,PV,0.5363095531127842,0.6240419099755359,0.2713116795943096,0.3764227350130431,,0.0098038092079191,
37L2,71024,Plaid,62,88,45.0,PV,0.5363095531127842,0.1938053870319185,0.2713116795943096,0.2650229392170232,0.1609283906111618,,
37L2,71024,Plaid,62,89,45.0,PV,0.5363095531127842,0.4292202986720889,0.2713116795943096,0.1845379552173092,-0.0105785063682054,,
37L2,71024,Plaid,62,90,45.0,PV,0.5363095531127842,0.3595234807717765,0.2713116795943096,0.2598195243939945,-0.039862041273991,,
37L2,71024,Plaid,63,0,90.0,PV,0.4184031531032785,0.6156853669752509,0.1275734472742185,0.2021436006188814,-0.0199967815418525,,
37L2,71024,Plaid,63,1,45.0,PV,0.4184031531032785,-0.5671472029098837,0.1275734472742185,0.4125551715300431,0.0089343051825782,,
37L2,71024,Plaid,63,2,22.5,PV,0.4184031531032785,0.4413116196273366,0.1275734472742185,0.2835009632888811,-0.0062504545377498,,
37L2,71024,Plaid,63,3,22.5,PV,0.4184031531032785,0.6932195637380781,0.1275734472742185,0.6885240943923294,-0.0647754606865112,,
37L2,71024,Plaid,63,4,157.5,PV,0.4184031531032785,0.4205116961689382,0.1275734472742185,0.1542022940316945,0.0206048078164857,,
37L2,71024,Plaid,63,5,157.5,PV,0.4184031531032785,0.5236780044832735,0.1275734472742185,0.2347449698485748,0.1601827656856579,,
37L2,71024,Plaid,63,6,0.0,PV,0.4184031531032785,0.4629318066383303,0.1275734472742185,0.1761188410764327,-0.0298871445241149,,
37L2,71024,Plaid,63,7,157.5,PV,0.4184031531032785,-0.4431246550251281,0.1275734472742185,0.4268228979843983,-0.07915244343726,,
37L2,71024,Plaid,63,8,135.0,PV,0.4184031531032785,0.3202154060274778,0.1275734472742185,0.1411214131039943,0.0728816635962631,,
37L2,71024,Plaid,63,9,0.0,PV,0.4184031531032785,0.4419502495738869,0.1275734472742185,0.1431523241452205,-0.0867852164145085,,
37L2,71024,Plaid,63,10,0.0,PV,0.4184031531032785,0.621917073153038,0.1275734472742185,0.2840648490354137,0.0809428606092292,,
37L2,71024,Plaid,63,11,135.0,PV,0.4184031531032785,0.4073267369985839,0.1275734472742185,0.1515369664542137,0.0535163632322569,,
37L2,71024,Plaid,63,12,0.0,PV,0.4184031531032785,0.7605426964468572,0.1275734472742185,0.4512170802505069,-0.0775739272312461,,
37L2,71024,Plaid,63,13,157.5,PV,0.4184031531032785,0.5988021042703429,0.1275734472742185,0.4606208428674479,-0.0688287230418752,,
37L2,71024,Plaid,63,14,157.5,PV,0.4184031531032785,0.8317015403356107,0.1275734472742185,0.6029836734146603,-0.0254519789229395,,
37L2,71024,Plaid,63,15,0.0,PV,0.4184031531032785,0.6261019584198774,0.1275734472742185,0.5034191825131644,-0.0458543574813865,,
37L2,71024,Plaid,63,16,0.0,PV,0.4184031531032785,0.3551614966918772,0.1275734472742185,0.1624419526644299,0.0178741856250734,,
37L2,71024,Plaid,63,17,0.0,PV,0.4184031531032785,0.6974837687773731,0.1275734472742185,0.6051869188188559,-0.0218275612336821,,
37L2,71024,Plaid,63,18,0.0,PV,0.4184031531032785,0.4856226881236931,0.1275734472742185,0.3074684864783202,-0.0883412788500958,,
37L2,71024,Plaid,63,19,0.0,PV,0.4184031531032785,0.4655643542134721,0.1275734472742185,0.400408653622685,0.0454459508957812,,
37L2,71024,Plaid,63,20,157.5,PV,0.4184031531032785,0.5460446866249765,0.1275734472742185,0.2919397467949629,-0.0547808308586664,,
37L2,71024,Plaid,63,21,67.5,PV,0.4184031531032785,0.0467665907068353,0.1275734472742185,0.1671608208373199,-0.0110609330151323,,
37L2,71024,Plaid,63,22,22.5,PV,0.4184031531032785,0.5244315156876924,0.1275734472742185,0.2775324342468368,0.0757884267336782,,
37L2,71024,Plaid,63,23,0.0,PV,0.4184031531032785,0.7861843096192059,0.1275734472742185,0.6057729898502164,-0.0256696807893841,,
37L2,71024,Plaid,63,24,0.0,PV,0.4184031531032785,-0.4654738461715675,0.1275734472742185,0.1956530716332885,-0.0160086279258148,,
37L2,71024,Plaid,63,25,0.0,PV,0.4184031531032785,-0.0448508091720097,0.1275734472742185,0.2522029954648542,-0.0270763120540984,,
37L2,71024,Plaid,63,26,45.0,PV,0.4184031531032785,0.5408870004383627,0.1275734472742185,0.3484817868968012,0.0637068364994072,,
37L2,71024,Plaid,63,27,45.0,PV,0.4184031531032785,0.5542631726249548,0.1275734472742185,0.4280418765646909,0.021738298826148,,
37L2,71024,Plaid,63,28,157.5,PV,0.4184031531032785,0.2365986735031788,0.1275734472742185,0.1563897173842769,0.003606661651661,,
37L2,71024,Plaid,63,29,135.0,PV,0.4184031531032785,0.3925140403296851,0.1275734472742185,0.278025332687372,0.0504076091529413,,
37L2,71024,Plaid,63,30,0.0,PV,0.4184031531032785,0.0582180500307133,0.1275734472742185,0.2802158186512061,-0.0062366633796162,,
37L2,71024,Plaid,63,31,157.5,PV,0.4184031531032785,0.3213062033505806,0.1275734472742185,0.0852774388361357,-0.0281741630276617,,
37L2,71024,Plaid,63,32,0.0,PV,0.4184031531032785,0.2500792823532109,0.1275734472742185,0.2050925262396284,-0.0250376664229488,,
37L2,71024,Plaid,63,33,112.5,PV,0.4184031531032785,0.3651607064009418,0.1275734472742185,0.2155232759390118,-0.0398475879261106,,
37L2,71024,Plaid,63,34,157.5,PV,0.4184031531032785,0.3489026196999635,0.1275734472742185,0.4183043825233929,0.0556461136460342,,
37L2,71024,Plaid,63,35,157.5,PV,0.4184031531032785,0.3270480496081384,0.1275734472742185,0.1797973304402097,-0.0380975109833571,,
37L2,71024,Plaid,63,36,157.5,PV,0.4184031531032785,0.1044114026819624,0.1275734472742185,0.1923330465882797,0.0095251876693963,,
37L2,71024,Plaid,63,37,0.0,PV,0.4184031531032785,0.476565894023695,0.1275734472742185,0.2960956262074259,-0.0018640710256351,,
37L2,71024,Plaid,63,38,45.0,PV,0.4184031531032785,0.2805071733768255,0.1275734472742185,0.3656572083647055,-0.0264807379847126,,
37L2,71024,Plaid,63,39,0.0,PV,0.4184031531032785,0.0179649389134632,0.1275734472742185,0.0509618646190612,-0.0205727473322381,,
37L2,71024,Plaid,63,40,0.0,PV,0.4184031531032785,0.2278204945979803,0.1275734472742185,0.3524322940725902,0.0045767274131523,,
37L2,71024,Plaid,63,41,157.5,PV,0.4184031531032785,0.6248474167629483,0.1275734472742185,0.1341022120101217,6.702558962707742e-05,,
37L2,71024,Plaid,63,42,135.0,PV,0.4184031531032785,0.5260101567275415,0.1275734472742185,0.0146601487360735,0.0209579359067717,,
37L2,71024,Plaid,63,43,22.5,PV,0.4184031531032785,0.3538716423243758,0.1275734472742185,0.1764079861816745,-0.0814344202917338,,
37L2,71024,Plaid,63,44,112.5,PV,0.4184031531032785,0.4121575978676587,0.1275734472742185,0.2204851247630578,0.0080090524893373,,
37L2,71024,Plaid,63,45,0.0,PV,0.4184031531032785,-0.0524832856905075,0.1275734472742185,0.1383978298180337,-0.0282272210602365,,
37L2,71024,Plaid,63,46,157.5,PV,0.4184031531032785,0.3883460457336773,0.1275734472742185,0.2339124829815651,0.017824726245852,,
37L2,71024,Plaid,63,47,112.5,PV,0.4184031531032785,0.5270462902907884,0.1275734472742185,0.389247562598693,0.0223418532697516,,
37L2,71024,Plaid,63,48,157.5,PV,0.4184031531032785,0.2846946823831445,0.1275734472742185,0.3036257382371747,0.0306501534544077,,
37L2,71024,Plaid,63,49,157.5,PV,0.4184031531032785,0.2186857153935394,0.1275734472742185,0.2367370599767895,-0.0287791484317269,,
37L2,71024,Plaid,63,50,135.0,PV,0.4184031531032785,-0.2159802904665313,0.1275734472742185,0.2741652268201659,-0.0150093840555183,,
37L2,71024,Plaid,63,51,157.5,PV,0.4184031531032785,0.4731553336661845,0.1275734472742185,0.1699298866145813,0.0102690464148402,,
37L2,71024,Plaid,63,52,45.0,PV,0.4184031531032785,0.3260581694781221,0.1275734472742185,0.1668859070302363,-0.0192390349138685,,
37L2,71024,Plaid,63,53,157.5,PV,0.4184031531032785,0.5056666831892704,0.1275734472742185,0.2756649517353469,-0.0231323296459067,,
37L2,71024,Plaid,63,54,157.5,PV,0.4184031531032785,0.292918291429302,0.1275734472742185,0.2061495223393643,-0.0048581210246697,,
37L2,71024,Plaid,63,55,0.0,PV,0.4184031531032785,0.5760970098301992,0.1275734472742185,0.1592210378590796,0.0127558823459798,,
37L2,71024,Plaid,63,56,0.0,PV,0.4184031531032785,0.4181894579307797,0.1275734472742185,0.013640549116468,-0.0387924968769003,,
37L2,71024,Plaid,63,57,45.0,PV,0.4184031531032785,0.4883964137147781,0.1275734472742185,0.1439709804072972,0.1424400731384514,,
37L2,71024,Plaid,63,58,0.0,PV,0.4184031531032785,0.159668019447843,0.1275734472742185,0.3186098171770302,-0.0014243132150277,,
37L2,71024,Plaid,63,59,135.0,PV,0.4184031531032785,0.6220930881999315,0.1275734472742185,0.5841361301158733,0.0304058284878284,,
37L2,71024,Plaid,63,60,157.5,PV,0.4184031531032785,0.377278856540418,0.1275734472742185,0.1427369904061947,-0.0142710827247618,,
37L2,71024,Plaid,63,61,90.0,PV,0.4184031531032785,0.1060585455038949,0.1275734472742185,0.1279109123044721,-0.0558220895310343,,
37L2,71024,Plaid,63,62,112.5,PV,0.4184031531032785,0.5363095531127842,0.1275734472742185,0.2713116795943096,-0.0144650088064112,,
37L2,71024,Plaid,63,64,135.0,PV,0.4184031531032785,0.5435093185027702,0.1275734472742185,0.1754783946687231,-0.0426782702531874,,
37L2,71024,Plaid,63,65,157.5,PV,0.4184031531032785,0.2666732661340112,0.1275734472742185,0.2995426335189033,0.0146833786258423,,
37L2,71024,Plaid,63,66,157.5,PV,0.4184031531032785,0.0813549160400187,0.1275734472742185,0.2591251307504551,-0.0285845007699547,,
37L2,71024,Plaid,63,67,157.5,PV,0.4184031531032785,0.2516837091997648,0.1275734472742185,0.1180859279936617,-0.0111768667398905,,
37L2,71024,Plaid,63,68,90.0,PV,0.4184031531032785,0.1793081104309958,0.1275734472742185,0.2118088242824483,-0.0470361912463363,,
37L2,71024,Plaid,63,69,157.5,PV,0.4184031531032785,0.1182835983918947,0.1275734472742185,0.1272716232723903,0.0096315020373739,,
37L2,71024,Plaid,63,70,0.0,PV,0.4184031531032785,0.3792095391291333,0.1275734472742185,0.2596625535148064,,-0.0384202956835267,
37L2,71024,Plaid,63,71,157.5,PV,0.4184031531032785,0.3550040963078651,0.1275734472742185,0.082306560427193,-0.0095841343414008,,
37L2,71024,Plaid,63,72,135.0,PV,0.4184031531032785,0.5011830398440326,0.1275734472742185,0.1374912627374284,-0.039844548397903,,
