Mouse,Date,Neuron,Group,Fano Factor
18S,072024,47,Plaid Pref/Null,0.2967378521887478
18S,072024,48,Preferred,0.5293408475068843
18S,072024,48,Null,0.3708718077422135
18S,072024,48,Plaid,0.5021469213144778
18S,072024,48,Grating,0.2961273522990698
18S,072024,48,Plaid Pref/Null,0.5021469213144778
18S,072024,49,Preferred,0.79330148909824
18S,072024,49,Null,0.632145608481243
18S,072024,49,Plaid,0.35459909078145496
18S,072024,49,Grating,0.7574794038235808
18S,072024,49,Plaid Pref/Null,0.35459909078145496
18S,072024,50,Preferred,1.8671288401807882
18S,072024,50,Null,1.6799759740822509
18S,072024,50,Plaid,1.898569322123799
18S,072024,50,Grating,1.6335665188766042
18S,072024,50,Plaid Pref/Null,1.898569322123799
18S,072024,51,Preferred,0.8735809738946902
18S,072024,51,Null,0.4346574288587113
18S,072024,51,Plaid,0.527950036428457
18S,072024,51,Grating,0.5697832544064398
18S,072024,51,Plaid Pref/Null,0.527950036428457
18S,072024,52,Preferred,1.0618314514934608
18S,072024,52,Null,0.5528537248543202
18S,072024,52,Plaid,1.0206376248156195
18S,072024,52,Grating,0.7330321885103497
18S,072024,52,Plaid Pref/Null,1.0206376248156195
18S,072024,53,Preferred,0.279813102060696
18S,072024,53,Null,0.46398817633661427
18S,072024,53,Plaid,0.6772061826874457
18S,072024,53,Grating,0.32201076263046724
18S,072024,53,Plaid Pref/Null,0.6772061826874457
18S,072024,54,Preferred,0.7463448721335121
18S,072024,54,Null,0.44459825856175683
18S,072024,54,Plaid,0.613299320625925
18S,072024,54,Grating,0.5321599234395966
18S,072024,54,Plaid Pref/Null,0.613299320625925
18S,072024,55,Preferred,0.7604540031037424
18S,072024,55,Null,0.455565552245941
18S,072024,55,Plaid,0.29979249442681766
18S,072024,55,Grating,0.5777600431618298
18S,072024,55,Plaid Pref/Null,0.29979249442681766
18S,072024,56,Preferred,0.23167370954340363
18S,072024,56,Null,0.24138173171083196
18S,072024,56,Plaid,0.2290848763534871
18S,072024,56,Grating,0.24753315664540926
18S,072024,56,Plaid Pref/Null,0.2290848763534871
18S,072024,57,Preferred,2.2160786642886214
18S,072024,57,Null,1.3046795499723265
18S,072024,57,Plaid,1.6837844464989096
18S,072024,57,Grating,1.4353774999071152
18S,072024,57,Plaid Pref/Null,1.6837844464989096
18S,072024,58,Preferred,0.38188106183005543
18S,072024,58,Null,0.3321279555267206
18S,072024,58,Plaid,0.39694315347083137
18S,072024,58,Grating,0.30713325720622336
18S,072024,58,Plaid Pref/Null,0.39694315347083137
18S,072024,59,Preferred,0.3514333584272099
18S,072024,59,Null,0.34142820490801185
18S,072024,59,Plaid,0.38334177028470695
18S,072024,59,Grating,0.313270261088434
18S,072024,59,Plaid Pref/Null,0.38334177028470695
18S,072024,60,Preferred,2.235933580413458
18S,072024,60,Null,0.5157795556490811
18S,072024,60,Plaid,0.4451040328417302
18S,072024,60,Grating,0.8367313843636981
18S,072024,60,Plaid Pref/Null,0.4451040328417302
18S,072024,61,Preferred,1.2837964179302874
18S,072024,61,Null,0.7312800190632591
18S,072024,61,Plaid,0.9137533643164947
18S,072024,61,Grating,0.7944130789370545
18S,072024,61,Plaid Pref/Null,0.9137533643164947
21N,022424,0,Preferred,2.3387424640026317
21N,022424,0,Null,1.5637856462971356
21N,022424,0,Plaid,2.316852180625002
21N,022424,0,Grating,1.5984071235951591
21N,022424,0,Plaid Pref/Null,2.316852180625002
21N,022424,1,Preferred,7.610899618740954
21N,022424,1,Null,6.512480042914367
21N,022424,1,Plaid,5.1519428171353265
21N,022424,1,Grating,6.926892496232885
21N,022424,1,Plaid Pref/Null,5.1519428171353265
21N,022424,2,Preferred,5.664975610842438
21N,022424,2,Null,2.1381338640199408
21N,022424,2,Plaid,6.043378231370515
21N,022424,2,Grating,2.695089326563411
21N,022424,2,Plaid Pref/Null,6.043378231370515
21N,022424,3,Preferred,7.449991381501698
21N,022424,3,Null,5.253888902969683
21N,022424,3,Plaid,7.329829836518909
21N,022424,3,Grating,6.079011824913992
21N,022424,3,Plaid Pref/Null,7.329829836518909
21N,022424,4,Preferred,4.317049315061845
21N,022424,4,Null,4.610609316718785
21N,022424,4,Plaid,3.830903798800078
21N,022424,4,Grating,4.830999983413338
21N,022424,4,Plaid Pref/Null,3.830903798800078
21N,022424,5,Preferred,5.475815077693963
21N,022424,5,Null,3.841622860023643
21N,022424,5,Plaid,2.7602107945046885
21N,022424,5,Grating,4.314740246975969
21N,022424,5,Plaid Pref/Null,2.7602107945046885
21N,022424,6,Preferred,4.930245318088955
21N,022424,6,Null,3.4914507490551863
21N,022424,6,Plaid,2.503680998548608
21N,022424,6,Grating,3.9138174441597733
21N,022424,6,Plaid Pref/Null,2.503680998548608
21N,022424,7,Preferred,1.6594213944355556
21N,022424,7,Null,2.2948370752006744
21N,022424,7,Plaid,1.5175118885113825
21N,022424,7,Grating,2.3511045087526377
21N,022424,7,Plaid Pref/Null,1.5175118885113825
21N,022424,8,Preferred,2.500301441791585
21N,022424,8,Null,4.321452003764227
21N,022424,8,Plaid,1.1250479224692844
21N,022424,8,Grating,4.621537608086052
21N,022424,8,Plaid Pref/Null,1.1250479224692844
21N,022424,9,Preferred,0.17114017406975945
21N,022424,9,Null,0.5212418525244953
21N,022424,9,Plaid,0.5974873485557921
21N,022424,9,Grating,0.4814881857003723
21N,022424,9,Plaid Pref/Null,0.5974873485557921
21N,022424,10,Preferred,1.4464598206814758
21N,022424,10,Null,1.3683377059837798
21N,022424,10,Plaid,1.4078535700827157
21N,022424,10,Grating,1.3846606433543784
21N,022424,10,Plaid Pref/Null,1.4078535700827157
21N,022424,11,Preferred,1.7093637769087366
21N,022424,11,Null,2.0114031215125547
21N,022424,11,Plaid,1.6133763432096393
21N,022424,11,Grating,2.0043042582239052
21N,022424,11,Plaid Pref/Null,1.6133763432096393
21N,022424,12,Preferred,8.217013300352901
21N,022424,12,Null,4.904883539018418
21N,022424,12,Plaid,5.859976883219736
21N,022424,12,Grating,5.894756781197706
21N,022424,12,Plaid Pref/Null,5.859976883219736
21N,022424,13,Preferred,4.347299837232056
21N,022424,13,Null,1.6252504466030468
21N,022424,13,Plaid,0.9580317851164746
21N,022424,13,Grating,2.029764760441239
21N,022424,13,Plaid Pref/Null,0.9580317851164746
21N,022424,14,Preferred,2.50547752053196
21N,022424,14,Null,2.9436678448082145
21N,022424,14,Plaid,1.9537404655260262
21N,022424,14,Grating,3.2403955208642676
21N,022424,14,Plaid Pref/Null,1.9537404655260262
21N,022424,15,Preferred,2.8493660646027354
21N,022424,15,Null,2.977728069274754
21N,022424,15,Plaid,2.692043017341975
21N,022424,15,Grating,3.1099664276083483
21N,022424,15,Plaid Pref/Null,2.692043017341975
21N,022424,16,Preferred,6.420058072435808
21N,022424,16,Null,2.725049582869563
21N,022424,16,Plaid,2.719330828081609
21N,022424,16,Grating,3.0549054814160987
21N,022424,16,Plaid Pref/Null,2.719330828081609
21N,022424,17,Preferred,0.8190325781937886
21N,022424,17,Null,0.7482277951773744
21N,022424,17,Plaid,0.7894940847737698
21N,022424,17,Grating,0.7654730786128663
21N,022424,17,Plaid Pref/Null,0.7894940847737698
21N,022424,18,Preferred,3.2542008530065427
21N,022424,18,Null,1.396048543571036
21N,022424,18,Plaid,2.4273649421065064
21N,022424,18,Grating,2.018611982839222
21N,022424,18,Plaid Pref/Null,2.4273649421065064
21N,022424,19,Preferred,2.248660716529918
21N,022424,19,Null,1.6775927527662386
21N,022424,19,Plaid,1.8053465500105719
21N,022424,19,Grating,1.9036882232176366
21N,022424,19,Plaid Pref/Null,1.8053465500105719
21N,022424,20,Preferred,5.5068350925817064
21N,022424,20,Null,3.848814513421731
21N,022424,20,Plaid,2.8868835774134807
21N,022424,20,Grating,4.082390614601012
21N,022424,20,Plaid Pref/Null,2.8868835774134807
21N,022424,21,Preferred,3.6329367891459143
21N,022424,21,Null,3.632766677333405
21N,022424,21,Plaid,3.1503747553173476
21N,022424,21,Grating,2.455745045716391
21N,022424,21,Plaid Pref/Null,3.1503747553173476
21N,022424,22,Preferred,1.464283329889593
21N,022424,22,Null,1.274180924647369
21N,022424,22,Plaid,1.4513381905375025
21N,022424,22,Grating,1.2628593022991972
21N,022424,22,Plaid Pref/Null,1.4513381905375025
21N,022424,23,Preferred,1.0136050332238014
21N,022424,23,Null,2.317159735810727
21N,022424,23,Plaid,1.9727594277396079
21N,022424,23,Grating,2.461407047273621
21N,022424,23,Plaid Pref/Null,1.9727594277396079
21N,022424,24,Preferred,0.6699441217976604
21N,022424,24,Null,0.5344748177643318
21N,022424,24,Plaid,0.5363006164101835
21N,022424,24,Grating,0.6162656966175636
21N,022424,24,Plaid Pref/Null,0.5363006164101835
21N,022424,25,Preferred,1.0552201835067758
21N,022424,25,Null,1.786260025201776
21N,022424,25,Plaid,1.519203887827527
21N,022424,25,Grating,1.8286376719215098
21N,022424,25,Plaid Pref/Null,1.519203887827527
21N,022424,26,Preferred,2.6633237274936445
21N,022424,26,Null,3.1832167119492323
21N,022424,26,Plaid,1.0131677716063017
21N,022424,26,Grating,3.5839292381741545
21N,022424,26,Plaid Pref/Null,1.0131677716063017
21N,022424,27,Preferred,1.1231102261908612
21N,022424,27,Null,2.0479117100665913
21N,022424,27,Plaid,1.757484118440904
21N,022424,27,Grating,2.089853501926181
21N,022424,27,Plaid Pref/Null,1.757484118440904
21N,022424,28,Preferred,7.3398712624241735
21N,022424,28,Null,3.1168642150358177
21N,022424,28,Plaid,1.471195565569804
21N,022424,28,Grating,3.7310334355898434
21N,022424,28,Plaid Pref/Null,1.471195565569804
21N,022424,29,Preferred,4.692200944340302
21N,022424,29,Null,4.412828413602394
21N,022424,29,Plaid,2.758361893425592
21N,022424,29,Grating,4.89900758945153
21N,022424,29,Plaid Pref/Null,2.758361893425592
21N,022424,30,Preferred,1.0375663755153393
21N,022424,30,Null,1.8848021442832106
21N,022424,30,Plaid,1.7607999920389539
21N,022424,30,Grating,1.9147275921560867
21N,022424,30,Plaid Pref/Null,1.7607999920389539
21N,022424,31,Preferred,3.5563316244498084
21N,022424,31,Null,1.195712475723896
21N,022424,31,Plaid,0.6936630398034679
21N,022424,31,Grating,1.3938771574221196
21N,022424,31,Plaid Pref/Null,0.6936630398034679
21N,022424,32,Preferred,1.348441486727815
21N,022424,32,Null,0.9015032247163057
21N,022424,32,Plaid,0.966456840273582
21N,022424,32,Grating,0.8867255775059509
21N,022424,32,Plaid Pref/Null,0.966456840273582
21N,022424,33,Preferred,0.8167447337893452
21N,022424,33,Null,1.0349710128240142
21N,022424,33,Plaid,0.9045736290826581
21N,022424,33,Grating,1.0384216080216888
21N,022424,33,Plaid Pref/Null,0.9045736290826581
21N,022424,34,Preferred,1.8550866138542697
21N,022424,34,Null,1.4571282274907034
21N,022424,34,Plaid,1.7855377398586887
21N,022424,34,Grating,1.576449791929328
21N,022424,34,Plaid Pref/Null,1.7855377398586887
21N,022424,35,Preferred,1.8110254753222148
21N,022424,35,Null,1.487844268537465
21N,022424,35,Plaid,1.200638591742501
21N,022424,35,Grating,1.624315703824523
21N,022424,35,Plaid Pref/Null,1.200638591742501
21N,022424,36,Preferred,2.0136407341128097
21N,022424,36,Null,1.3396190773028924
21N,022424,36,Plaid,1.0970439432288202
21N,022424,36,Grating,1.4581491795605526
21N,022424,36,Plaid Pref/Null,1.0970439432288202
21N,022424,37,Preferred,2.2815393798780446
21N,022424,37,Null,1.2467126556403496
21N,022424,37,Plaid,1.509544498056396
21N,022424,37,Grating,1.1074932223803284
21N,022424,37,Plaid Pref/Null,1.509544498056396
21N,022424,38,Preferred,1.6740027116112137
21N,022424,38,Null,1.8461046384800734
21N,022424,38,Plaid,1.6470528146138643
21N,022424,38,Grating,1.9088583192309578
21N,022424,38,Plaid Pref/Null,1.6470528146138643
21N,022424,39,Preferred,2.224882979960333
21N,022424,39,Null,1.2078822447368345
21N,022424,39,Plaid,1.3298203681134861
21N,022424,39,Grating,1.676513257540535
21N,022424,39,Plaid Pref/Null,1.3298203681134861
21N,022424,40,Preferred,4.57233040916593
21N,022424,40,Null,1.511443077443507
21N,022424,40,Plaid,1.3863185920217866
21N,022424,40,Grating,3.225054842955187
21N,022424,40,Plaid Pref/Null,1.3863185920217866
21N,022424,41,Preferred,0.8881836875501469
21N,022424,41,Null,0.7948167760259907
21N,022424,41,Plaid,0.3488398722766617
21N,022424,41,Grating,1.1111395566663702
21N,022424,41,Plaid Pref/Null,0.3488398722766617
21N,022424,42,Preferred,1.1414388723649636
21N,022424,42,Null,0.9179611384600573
21N,022424,42,Plaid,0.7532876806569093
21N,022424,42,Grating,0.9861549871648496
21N,022424,42,Plaid Pref/Null,0.7532876806569093
21N,022424,43,Preferred,0.4747433965200083
21N,022424,43,Null,0.48422188541782174
21N,022424,43,Plaid,0.47096870053595513
21N,022424,43,Grating,0.4894624964146151
21N,022424,43,Plaid Pref/Null,0.47096870053595513
21N,022424,44,Preferred,2.48223084848309
21N,022424,44,Null,0.5609377703413054
21N,022424,44,Plaid,2.308615540560214
21N,022424,44,Grating,0.4811429060783475
21N,022424,44,Plaid Pref/Null,2.308615540560214
21N,022424,45,Preferred,2.5382456987362705
21N,022424,45,Null,1.9748297942400161
21N,022424,45,Plaid,1.3184411102771691
21N,022424,45,Grating,2.196718168236336
21N,022424,45,Plaid Pref/Null,1.3184411102771691
21N,022424,46,Preferred,1.859405750341189
21N,022424,46,Null,1.2769135014279802
21N,022424,46,Plaid,1.0475337511856966
21N,022424,46,Grating,1.3929019433800478
21N,022424,46,Plaid Pref/Null,1.0475337511856966
21N,022424,47,Preferred,1.053871147530884
21N,022424,47,Null,1.2726051845403274
21N,022424,47,Plaid,0.5698729712326465
21N,022424,47,Grating,1.4688450352681723
21N,022424,47,Plaid Pref/Null,0.5698729712326465
21N,022424,48,Preferred,0.9410031110054419
21N,022424,48,Null,0.7069055478003656
21N,022424,48,Plaid,0.9486072268084317
21N,022424,48,Grating,0.6867126817954217
21N,022424,48,Plaid Pref/Null,0.9486072268084317
21N,022424,49,Preferred,0.4678693887662263
21N,022424,49,Null,0.5021289884435809
21N,022424,49,Plaid,0.4345257800985537
21N,022424,49,Grating,0.5270160300858334
21N,022424,49,Plaid Pref/Null,0.4345257800985537
21N,022424,50,Preferred,1.598268535297414
21N,022424,50,Null,0.7468208241136328
21N,022424,50,Plaid,0.7815072262811191
21N,022424,50,Grating,0.7663971149530163
21N,022424,50,Plaid Pref/Null,0.7815072262811191
21N,022424,51,Preferred,1.0041478318580628
21N,022424,51,Null,1.0769978798569793
21N,022424,51,Plaid,0.9344070522617792
21N,022424,51,Grating,1.1243666795930276
21N,022424,51,Plaid Pref/Null,0.9344070522617792
21N,022424,52,Preferred,0.7744457663482024
21N,022424,52,Null,0.7301967370500555
21N,022424,52,Plaid,0.7088383711014554
21N,022424,52,Grating,0.7422783945185446
21N,022424,52,Plaid Pref/Null,0.7088383711014554
21N,022424,53,Preferred,0.9242631968756104
21N,022424,53,Null,0.5391958272882014
21N,022424,53,Plaid,0.4100886156485901
21N,022424,53,Grating,0.5939149254970745
21N,022424,53,Plaid Pref/Null,0.4100886156485901
21N,022524,0,Preferred,0.21395468898606498
21N,022524,0,Null,0.5376580480504441
21N,022524,0,Plaid,0.5045591127636646
21N,022524,0,Grating,0.5395995603413525
21N,022524,0,Plaid Pref/Null,0.5045591127636646
21N,022524,1,Preferred,5.523489779465195
21N,022524,1,Null,4.496257947528652
21N,022524,1,Plaid,3.736135680964998
21N,022524,1,Grating,4.885632302762778
21N,022524,1,Plaid Pref/Null,3.736135680964998
21N,022524,2,Preferred,0.4089320569305991
21N,022524,2,Null,0.603216256597879
21N,022524,2,Plaid,0.6285578621016998
21N,022524,2,Grating,0.5801343591287381
21N,022524,2,Plaid Pref/Null,0.6285578621016998
21N,022524,3,Preferred,1.5912163122416598
21N,022524,3,Null,2.7577059570421247
21N,022524,3,Plaid,2.572592192596787
21N,022524,3,Grating,2.8638657134502363
21N,022524,3,Plaid Pref/Null,2.572592192596787
21N,022524,4,Preferred,2.570211766713401
21N,022524,4,Null,2.4653777525327873
21N,022524,4,Plaid,2.3058974510065164
21N,022524,4,Grating,2.562028496488924
21N,022524,4,Plaid Pref/Null,2.3058974510065164
21N,022524,5,Preferred,0.701791328972795
21N,022524,5,Null,0.7349975940392224
21N,022524,5,Plaid,0.7323628345103043
21N,022524,5,Grating,0.6902336800509845
21N,022524,5,Plaid Pref/Null,0.7323628345103043
21N,022524,6,Preferred,0.2959873444978186
21N,022524,6,Null,0.5996781374293776
21N,022524,6,Plaid,0.5587863683719868
21N,022524,6,Grating,0.5998407141395197
21N,022524,6,Plaid Pref/Null,0.5587863683719868
21N,022524,7,Preferred,0.3719880078744324
21N,022524,7,Null,0.6944859860473941
21N,022524,7,Plaid,0.7584763001507421
21N,022524,7,Grating,0.5944121037513205
21N,022524,7,Plaid Pref/Null,0.7584763001507421
21N,022524,8,Preferred,0.3201128413006287
21N,022524,8,Null,0.6053073916745096
21N,022524,8,Plaid,0.6716245454596159
21N,022524,8,Grating,0.5438285695164862
21N,022524,8,Plaid Pref/Null,0.6716245454596159
21N,022524,9,Preferred,0.8947228573860783
21N,022524,9,Null,0.9879141987327262
21N,022524,9,Plaid,0.806448071145601
21N,022524,9,Grating,1.0488501124232295
21N,022524,9,Plaid Pref/Null,0.806448071145601
21N,022524,10,Preferred,0.40005831003725423
21N,022524,10,Null,0.5722269642845501
21N,022524,10,Plaid,0.524844095695769
21N,022524,10,Grating,0.5822941518426159
21N,022524,10,Plaid Pref/Null,0.524844095695769
21N,022524,11,Preferred,0.8034071067833125
21N,022524,11,Null,0.7950241670592596
21N,022524,11,Plaid,0.7382602072761997
21N,022524,11,Grating,0.8161819230491135
21N,022524,11,Plaid Pref/Null,0.7382602072761997
21N,022524,12,Preferred,2.1470217799452977
21N,022524,12,Null,1.2976217188563066
21N,022524,12,Plaid,1.619859982784077
21N,022524,12,Grating,1.6143752655861026
21N,022524,12,Plaid Pref/Null,1.619859982784077
21N,022524,13,Preferred,1.4555548028728984
21N,022524,13,Null,1.5040450675591952
21N,022524,13,Plaid,1.2347617966805047
21N,022524,13,Grating,1.5676052335335071
21N,022524,13,Plaid Pref/Null,1.2347617966805047
21N,022524,14,Preferred,1.1007543959454336
21N,022524,14,Null,1.2689684524842701
21N,022524,14,Plaid,1.0729711713210557
21N,022524,14,Grating,1.1483333875044264
21N,022524,14,Plaid Pref/Null,1.0729711713210557
21N,022524,15,Preferred,2.836984913908135
21N,022524,15,Null,4.65233423969433
21N,022524,15,Plaid,3.6187204400724733
21N,022524,15,Grating,4.949729815033523
21N,022524,15,Plaid Pref/Null,3.6187204400724733
21N,022524,16,Preferred,2.6119325928540196
21N,022524,16,Null,2.4521494792118506
21N,022524,16,Plaid,2.3526174905738566
21N,022524,16,Grating,2.7085054018158954
21N,022524,16,Plaid Pref/Null,2.3526174905738566
21N,022524,17,Preferred,2.131964595915507
21N,022524,17,Null,2.0667276017288776
21N,022524,17,Plaid,1.5732547201431133
21N,022524,17,Grating,2.3354611434334163
21N,022524,17,Plaid Pref/Null,1.5732547201431133
21N,022524,18,Preferred,2.765164082475267
21N,022524,18,Null,2.2244594124794643
21N,022524,18,Plaid,1.211701964910303
21N,022524,18,Grating,2.6056266609307546
21N,022524,18,Plaid Pref/Null,1.211701964910303
21N,022524,19,Preferred,0.4463349929917175
21N,022524,19,Null,0.6941389391240621
21N,022524,19,Plaid,0.7332280698398732
21N,022524,19,Grating,0.5765317997456212
21N,022524,19,Plaid Pref/Null,0.7332280698398732
21N,022524,20,Preferred,1.6425480576686133
21N,022524,20,Null,2.11399714054932
21N,022524,20,Plaid,2.30291227565786
21N,022524,20,Grating,2.037484797801473
21N,022524,20,Plaid Pref/Null,2.30291227565786
21N,022524,21,Preferred,2.275222790758373
21N,022524,21,Null,2.3729072449327417
21N,022524,21,Plaid,0.7136884236916808
21N,022524,21,Grating,2.783264405705568
21N,022524,21,Plaid Pref/Null,0.7136884236916808
21N,022524,22,Preferred,1.2368434768135053
21N,022524,22,Null,1.2685911547077438
21N,022524,22,Plaid,1.0710817417049223
21N,022524,22,Grating,1.3450595919440471
21N,022524,22,Plaid Pref/Null,1.0710817417049223
21N,022524,23,Preferred,2.862041207968896
21N,022524,23,Null,1.382634659435767
21N,022524,23,Plaid,2.122844355409351
21N,022524,23,Grating,1.862825645861436
21N,022524,23,Plaid Pref/Null,2.122844355409351
21N,022524,24,Preferred,1.0706394395594863
